dataset,seed,fold,method,pcc,rmse,mae,n_test,selected_alpha,inner_pcc
PI3KAUC,9,4,imputer_only,0.588604953194225,0.8099971052613907,0.5713508338123365,1333,,
PI3KAUC,9,4,ridge_only,0.6010202519129696,0.7878455931260467,0.555885262473728,1333,,
PI3KAUC,9,4,fixed_fusion,0.6048886420838301,0.7872089583889542,0.5538588745292626,1333,,
PI3KAUC,9,4,adaptive_fusion,0.6053330974628612,0.7847366263501857,0.5526740998938848,1333,0.2,0.5627700297379465
PI3KAUC,9,5,imputer_only,0.6114970261499798,0.8406464299111682,0.5867299074396164,1333,,
PI3KAUC,9,5,ridge_only,0.6429115748496378,0.8069672110643371,0.5636850446792752,1333,,
PI3KAUC,9,5,fixed_fusion,0.636613379708961,0.813407713559265,0.5663353933647781,1333,,
PI3KAUC,9,5,adaptive_fusion,0.6429666398368462,0.8069797395326845,0.5620577849074988,1333,0.2,0.5611014900379322
PI3KAUC,9,6,imputer_only,0.6087188765860229,0.8257932854841064,0.5783957212401655,1333,,
PI3KAUC,9,6,ridge_only,0.616290649169788,0.8105823287332712,0.5741829223081432,1333,,
PI3KAUC,9,6,fixed_fusion,0.6231804004465608,0.8057505800020134,0.5665556866538851,1333,,
PI3KAUC,9,6,adaptive_fusion,0.6218624212965569,0.8056417344667456,0.5688919967473768,1333,0.2,0.5605266719900814
PI3KAUC,9,7,imputer_only,0.5781795497942601,0.7901238170447942,0.5681045425852183,1333,,
PI3KAUC,9,7,ridge_only,0.5958945437339119,0.7711162394493688,0.5550517376794496,1333,,
PI3KAUC,9,7,fixed_fusion,0.5970387357646766,0.7705973134102201,0.5524052197885453,1333,,
PI3KAUC,9,7,adaptive_fusion,0.5989380500181605,0.7684706809055815,0.5514734152020428,1333,0.2,0.5781147189315827
PI3KAUC,9,8,imputer_only,0.5936595228995752,0.8125300344603883,0.5703636674936693,1333,,
PI3KAUC,9,8,ridge_only,0.6299714684468911,0.7630724192981557,0.5432116762490067,1333,,
PI3KAUC,9,8,fixed_fusion,0.6230370155766674,0.7729401198310378,0.5438922288076881,1333,,
PI3KAUC,9,8,adaptive_fusion,0.6304419963781499,0.7633013029663382,0.5403395265208757,1333,0.2,0.5731543301367494
PI3KAUC,9,9,imputer_only,0.6334339290877306,0.7843662561036866,0.5683674440580415,1333,,
PI3KAUC,9,9,ridge_only,0.6297124627661881,0.7800550183976945,0.565070181169391,1333,,
PI3KAUC,9,9,fixed_fusion,0.6423097765117549,0.7699879225847255,0.556611554495547,1333,,
PI3KAUC,9,9,adaptive_fusion,0.6375601180029851,0.7731039040398875,0.5586570792910343,1333,0.2,0.575617243771377
PI3KAUC,9,10,imputer_only,0.595376691349612,0.8113531536465791,0.5468836803483901,1333,,
PI3KAUC,9,10,ridge_only,0.5994945997698435,0.8037765557300182,0.5393737843260169,1333,,
PI3KAUC,9,10,fixed_fusion,0.6075827687260789,0.7977314247060258,0.534459670774348,1333,,
PI3KAUC,9,10,adaptive_fusion,0.6053550993650205,0.7989945175228245,0.5358472069640157,1333,0.2,0.5800497002703464
PI3KIC50,0,1,imputer_only,0.5719850953774748,0.8258468954356034,0.5869568246809534,1393,,
PI3KIC50,0,1,ridge_only,0.5813986647088313,0.8067238490799156,0.5606623152561743,1393,,
PI3KIC50,0,1,fixed_fusion,0.5893728048053172,0.8027301984123164,0.5629352473891865,1393,,
PI3KIC50,0,1,adaptive_fusion,0.5881282313918992,0.8018374749285933,0.5576208841479298,1393,0.2,0.5729333137724654
PI3KIC50,0,2,imputer_only,0.593315192119018,0.8384569976035907,0.5934758564060415,1393,,
PI3KIC50,0,2,ridge_only,0.5954314927049846,0.8303301885257892,0.5908816340686542,1393,,
PI3KIC50,0,2,fixed_fusion,0.6043618186511137,0.8242176691704983,0.582915949428911,1393,,
PI3KIC50,0,2,adaptive_fusion,0.6017355684253651,0.8254381759850883,0.586157972899883,1393,0.2,0.5601221227499928
PI3KIC50,0,3,imputer_only,0.6082848366899318,0.844912463828294,0.5996889463050437,1393,,
PI3KIC50,0,3,ridge_only,0.6258944821376762,0.8208753923812275,0.5820344048757697,1393,,
PI3KIC50,0,3,fixed_fusion,0.6286794615346964,0.8196938434257027,0.5810959317210866,1393,,
PI3KIC50,0,3,adaptive_fusion,0.6301923346063059,0.8171847684218536,0.5792304756061994,1393,0.2,0.5562013894761206
PI3KIC50,0,4,imputer_only,0.6078627946156421,0.8090146234160526,0.5668132005883769,1393,,
PI3KIC50,0,4,ridge_only,0.6004389253088329,0.8097635863043491,0.5633787119479045,1393,,
PI3KIC50,0,4,fixed_fusion,0.6137252349718415,0.7996960209849985,0.5561339715293201,1393,,
PI3KIC50,0,4,adaptive_fusion,0.6082571001787418,0.8034254288042852,0.5584969688472408,1393,0.2,0.5774452237216303
PI3KIC50,0,5,imputer_only,0.604428986706274,0.7723039095414009,0.55809394590282,1393,,
PI3KIC50,0,5,ridge_only,0.622017382568882,0.7504216122299315,0.545390714055413,1393,,
PI3KIC50,0,5,fixed_fusion,0.6225546881270191,0.7504911528452816,0.5436659015978623,1393,,
PI3KIC50,0,5,adaptive_fusion,0.6247194719064336,0.7478113282140952,0.5424450159694064,1393,0.3,0.5657051643422982
PI3KIC50,0,6,imputer_only,0.5640389034025219,0.8593692973011218,0.5927834635213846,1393,,
PI3KIC50,0,6,ridge_only,0.5822540355254984,0.8377404265203532,0.5796820798138161,1393,,
PI3KIC50,0,6,fixed_fusion,0.5846052568861861,0.8365241619572811,0.5757803103574154,1393,,
PI3KIC50,0,6,adaptive_fusion,0.5862177911452868,0.8343266591016882,0.575127187790299,1393,0.2,0.5759572059309784
PI3KIC50,0,7,imputer_only,0.5993841764252942,0.788911262494882,0.5655912739630556,1393,,
PI3KIC50,0,7,ridge_only,0.6153925399684037,0.7683033798345746,0.5445300812966057,1393,,
PI3KIC50,0,7,fixed_fusion,0.6166080376593771,0.768050108658394,0.5445228141544645,1393,,
PI3KIC50,0,7,adaptive_fusion,0.6182551497314872,0.7656305549158833,0.5420894225021692,1393,0.2,0.5676621511515427
PI3KIC50,0,8,imputer_only,0.6377262200376004,0.7631588289417776,0.552515558496515,1392,,
PI3KIC50,0,8,ridge_only,0.6547945958892004,0.7429249561317911,0.5386147219117332,1392,,
PI3KIC50,0,8,fixed_fusion,0.659290147554243,0.7394003687401239,0.5351877785985286,1392,,
PI3KIC50,0,8,adaptive_fusion,0.6600601347041412,0.7381984056463875,0.5350780121429459,1392,0.2,0.5673133476142762
PI3KIC50,0,9,imputer_only,0.5966513463768459,0.8122431879218989,0.5826878834847995,1392,,
PI3KIC50,0,9,ridge_only,0.6214114155719649,0.7794711829251455,0.5624756212919969,1392,,
PI3KIC50,0,9,fixed_fusion,0.6178604404984106,0.7851535347023416,0.5643503457799904,1392,,
PI3KIC50,0,9,adaptive_fusion,0.6224587894546036,0.7791057457575354,0.5616270587049477,1392,0.2,0.5546501517362525
PI3KIC50,0,10,imputer_only,0.6408344699346975,0.7801343722908809,0.5537354814534892,1392,,
PI3KIC50,0,10,ridge_only,0.6360897330288194,0.7820024935326437,0.545492027214942,1392,,
PI3KIC50,0,10,fixed_fusion,0.6495289524597727,0.7692980081813905,0.5396879386441061,1392,,
PI3KIC50,0,10,adaptive_fusion,0.6441855184923644,0.7741218695405909,0.5405281160145796,1392,0.2,0.5607763344973673
PI3KIC50,1,1,imputer_only,0.5707107050579948,0.8387630009936171,0.5846030937189508,1393,,
PI3KIC50,1,1,ridge_only,0.5975038777496459,0.8042355176350784,0.5594291194868244,1393,,
PI3KIC50,1,1,fixed_fusion,0.5947760524463881,0.8091113745941124,0.564049461716084,1393,,
PI3KIC50,1,1,adaptive_fusion,0.5994744671752639,0.8031325329250613,0.559024888270552,1393,0.2,0.5684034798162042
PI3KIC50,1,2,imputer_only,0.5242461148953473,0.9150635743876364,0.6174031096838274,1393,,
PI3KIC50,1,2,ridge_only,0.5429786192084787,0.8936960582262012,0.5923917306972282,1393,,
PI3KIC50,1,2,fixed_fusion,0.5448417061678831,0.8932073805984223,0.5946710293095747,1393,,
PI3KIC50,1,2,adaptive_fusion,0.5467635032448509,0.8907838905463036,0.5910702255671582,1393,0.2,0.5805533765971527
PI3KIC50,1,3,imputer_only,0.6475676435347286,0.78877687194328,0.5702616415164224,1393,,
PI3KIC50,1,3,ridge_only,0.6709813921192731,0.7598436365487972,0.5546721347238452,1393,,
PI3KIC50,1,3,fixed_fusion,0.674131238722215,0.7573359294334819,0.5519398584411488,1393,,
PI3KIC50,1,3,adaptive_fusion,0.6764902174274404,0.7546857537447059,0.5514877988140039,1393,0.2,0.5618782419072922
PI3KIC50,1,4,imputer_only,0.6568044792066512,0.7632082988535782,0.5577356197294215,1393,,
PI3KIC50,1,4,ridge_only,0.6531180631265229,0.7620784004748049,0.5503296341425723,1393,,
PI3KIC50,1,4,fixed_fusion,0.6659289290898206,0.7509905609322158,0.5444917413652036,1393,,
PI3KIC50,1,4,adaptive_fusion,0.6611467081334712,0.7548639693037716,0.5455789920825396,1393,0.2,0.5484226732425332
PI3KIC50,1,5,imputer_only,0.6024281008676726,0.7943266483784883,0.5761305197387431,1393,,
PI3KIC50,1,5,ridge_only,0.6182026141149091,0.7731579048469922,0.5575261949203849,1393,,
PI3KIC50,1,5,fixed_fusion,0.6207478058323703,0.7722116340831473,0.5572847932194709,1393,,
PI3KIC50,1,5,adaptive_fusion,0.6219869147728612,0.7699710713280284,0.5552069501423498,1393,0.2,0.5672623115583104
PI3KIC50,1,6,imputer_only,0.6518756078058461,0.7893852015616021,0.564435298861652,1393,,
PI3KIC50,1,6,ridge_only,0.6613766434824919,0.7755461411890943,0.552026459307477,1393,,
PI3KIC50,1,6,fixed_fusion,0.6676373605919709,0.7702492815308349,0.5469688163274417,1393,,
PI3KIC50,1,6,adaptive_fusion,0.6667898373283898,0.7704756483205685,0.5467654298013281,1393,0.2,0.553511620855749
PI3KIC50,1,7,imputer_only,0.568654012584447,0.850581072077301,0.6154521031816694,1393,,
PI3KIC50,1,7,ridge_only,0.6243926819647132,0.7831146422777047,0.5714775192144864,1393,,
PI3KIC50,1,7,fixed_fusion,0.6067108531803447,0.8029000352619486,0.5820633483333294,1393,,
PI3KIC50,1,7,adaptive_fusion,0.6166888079877358,0.791455194968103,0.5749063592883871,1393,0.3,0.5672798332301572
PI3KIC50,1,8,imputer_only,0.6104288947936197,0.7965775292804215,0.5616489305663065,1392,,
PI3KIC50,1,8,ridge_only,0.6153918980678436,0.7870424123987124,0.5546162002484097,1392,,
PI3KIC50,1,8,fixed_fusion,0.6230327934989682,0.7814778901100374,0.5510951577932989,1392,,
PI3KIC50,1,8,adaptive_fusion,0.6187159550884123,0.7842739654194117,0.5526062433168643,1392,0.1,0.5649251188500097
PI3KIC50,1,9,imputer_only,0.5702005646092091,0.8151559476576051,0.5777357257070487,1392,,
PI3KIC50,1,9,ridge_only,0.5699094621731556,0.8034325442251468,0.5687166070976213,1392,,
PI3KIC50,1,9,fixed_fusion,0.5812796270960324,0.7970379052350316,0.56198947410604,1392,,
PI3KIC50,1,9,adaptive_fusion,0.5774939116319308,0.7979202825885694,0.5633166733852035,1392,0.2,0.5735122314275034
PI3KIC50,1,10,imputer_only,0.5832364058996957,0.7844325702887636,0.5827507955527627,1392,,
PI3KIC50,1,10,ridge_only,0.6189753884187531,0.7451290816454236,0.5549033757500904,1392,,
PI3KIC50,1,10,fixed_fusion,0.612034975971465,0.7522762506762183,0.5592025331619274,1392,,
PI3KIC50,1,10,adaptive_fusion,0.617738384684463,0.7463197379381656,0.5553232826325633,1392,0.3,0.5600989008826256
PI3KIC50,2,1,imputer_only,0.5916315940845843,0.8449142623196657,0.5818631530058666,1393,,
PI3KIC50,2,1,ridge_only,0.6036963584430732,0.8287019750910205,0.5727140108218933,1393,,
PI3KIC50,2,1,fixed_fusion,0.6086349445151702,0.8252748056326408,0.5662713736103725,1393,,
PI3KIC50,2,1,adaptive_fusion,0.6086486324238789,0.8245381579777211,0.5675629892615054,1393,0.2,0.5780520502085228
PI3KIC50,2,2,imputer_only,0.6175654162386681,0.7462300437830284,0.5547024188167098,1393,,
PI3KIC50,2,2,ridge_only,0.6401383842717572,0.7220244281889523,0.5457869557219531,1393,,
PI3KIC50,2,2,fixed_fusion,0.6391456901304932,0.7233858458073863,0.5411025960603763,1393,,
PI3KIC50,2,2,adaptive_fusion,0.6424287997596718,0.7199401869158066,0.541862810805456,1393,0.2,0.5629214731799991
PI3KIC50,2,3,imputer_only,0.6109198272054867,0.7878457350658856,0.5512268688643471,1393,,
PI3KIC50,2,3,ridge_only,0.6215695358366836,0.771655964756313,0.5371462274418408,1393,,
PI3KIC50,2,3,fixed_fusion,0.6279886378194918,0.7673244081212918,0.5336785753315153,1393,,
PI3KIC50,2,3,adaptive_fusion,0.62729797719252,0.7669138251192488,0.5329543488121983,1393,0.2,0.5713472023612338
PI3KIC50,2,4,imputer_only,0.6436748071237524,0.736609313553349,0.5480711224547999,1393,,
PI3KIC50,2,4,ridge_only,0.6263806892960069,0.740357581962912,0.5432741701500895,1393,,
PI3KIC50,2,4,fixed_fusion,0.6473642474767637,0.72442566354052,0.5344968369726292,1393,,
PI3KIC50,2,4,adaptive_fusion,0.6380509273283597,0.7306559532276653,0.5369096820855533,1393,0.2,0.5654209241230148
PI3KIC50,2,5,imputer_only,0.5965791589950538,0.8359238390570118,0.5896886755331432,1393,,
PI3KIC50,2,5,ridge_only,0.6046656285038443,0.8235746869158377,0.5690296142633687,1393,,
PI3KIC50,2,5,fixed_fusion,0.6121265761138991,0.8182407044337308,0.56920284542965,1393,,
PI3KIC50,2,5,adaptive_fusion,0.6107604683910921,0.8186643495585132,0.5657432494562391,1393,0.2,0.5714322360325126
PI3KIC50,2,6,imputer_only,0.5942702711423725,0.8083889704494581,0.5773637854805125,1393,,
PI3KIC50,2,6,ridge_only,0.6016932568313301,0.7963330881894577,0.5604776550564138,1393,,
PI3KIC50,2,6,fixed_fusion,0.6095631140867623,0.790880574940419,0.5606980481988059,1393,,
PI3KIC50,2,6,adaptive_fusion,0.6079412447511826,0.7913823802926023,0.5583486956152186,1393,0.2,0.5676886203883245
PI3KIC50,2,7,imputer_only,0.5746450163890545,0.8584518955644594,0.6102926048557311,1393,,
PI3KIC50,2,7,ridge_only,0.5958271449616431,0.8285412744678736,0.5778986593439797,1393,,
PI3KIC50,2,7,fixed_fusion,0.5961936944787956,0.8307468048338974,0.5835406319874226,1393,,
PI3KIC50,2,7,adaptive_fusion,0.5991107038849073,0.8262975940365275,0.577212569142768,1393,0.2,0.5576025093598361
PI3KIC50,2,8,imputer_only,0.5651540164503591,0.8239190505215984,0.5945422829130642,1392,,
PI3KIC50,2,8,ridge_only,0.5783125433058309,0.8026286651586396,0.5817508122444002,1392,,
PI3KIC50,2,8,fixed_fusion,0.5826360894945026,0.8013838965143019,0.5772608818024518,1392,,
PI3KIC50,2,8,adaptive_fusion,0.5830571672417368,0.7992367347406673,0.5771479127564315,1392,0.2,0.5753538431689396
PI3KIC50,2,9,imputer_only,0.6135867565604884,0.8279820149426594,0.5940632015814933,1392,,
PI3KIC50,2,9,ridge_only,0.6225221385309258,0.8104190878034397,0.5728508690581189,1392,,
PI3KIC50,2,9,fixed_fusion,0.6280793998947775,0.8069404042284201,0.5736677400828353,1392,,
PI3KIC50,2,9,adaptive_fusion,0.6273907090070077,0.80605537259805,0.5706214673207315,1392,0.2,0.549847476088638
PI3KIC50,2,10,imputer_only,0.5796238180244364,0.8559881898515224,0.5970668762227266,1392,,
PI3KIC50,2,10,ridge_only,0.6199192856214029,0.8118725161849213,0.5650672647694466,1392,,
PI3KIC50,2,10,fixed_fusion,0.6114584572243326,0.8206524842803521,0.5717077585077173,1392,,
PI3KIC50,2,10,adaptive_fusion,0.6199445263986605,0.812084344411935,0.56503232015745,1392,0.2,0.5687727212751346
PI3KIC50,3,1,imputer_only,0.6335731586368584,0.8335480825963306,0.5664783630122973,1393,,
PI3KIC50,3,1,ridge_only,0.6334132605437255,0.8314545473160143,0.5599609727269922,1393,,
PI3KIC50,3,1,fixed_fusion,0.6432417442294771,0.8227436416591051,0.5531375947437127,1393,,
PI3KIC50,3,1,adaptive_fusion,0.639986390309279,0.8256368765904413,0.5555433283559309,1393,0.2,0.555374446320258
PI3KIC50,3,2,imputer_only,0.615494726549182,0.7791720613221994,0.5633510139641363,1393,,
PI3KIC50,3,2,ridge_only,0.6288272798784668,0.7603954624228173,0.5486876963683494,1393,,
PI3KIC50,3,2,fixed_fusion,0.6368587375353181,0.7543453752959424,0.5418988280476593,1393,,
PI3KIC50,3,2,adaptive_fusion,0.6360142937628744,0.7542328272974717,0.543269101846909,1393,0.2,0.5674319396621447
PI3KIC50,3,3,imputer_only,0.5734371781401499,0.7896552622056736,0.5663010385454177,1393,,
PI3KIC50,3,3,ridge_only,0.6053358608232597,0.7481766508385694,0.5347100603255586,1393,,
PI3KIC50,3,3,fixed_fusion,0.600061001866643,0.7561019173439453,0.5389899884744158,1393,,
PI3KIC50,3,3,adaptive_fusion,0.6063151239934927,0.7481602793418061,0.5335147211484366,1393,0.2,0.5780905059508828
PI3KIC50,3,4,imputer_only,0.6009892292351037,0.7989772476284116,0.571055191544126,1393,,
PI3KIC50,3,4,ridge_only,0.6090234485051854,0.7892128246878033,0.5537240133851122,1393,,
PI3KIC50,3,4,fixed_fusion,0.6140091124646622,0.7855537408980586,0.5560701084191184,1393,,
PI3KIC50,3,4,adaptive_fusion,0.613349081963274,0.7856895965377826,0.5529748123717124,1393,0.2,0.5690359554720125
PI3KIC50,3,5,imputer_only,0.5844017480663353,0.8232044669792618,0.5842372978665695,1393,,
PI3KIC50,3,5,ridge_only,0.5956626570338178,0.806287590240985,0.5729761172691017,1393,,
PI3KIC50,3,5,fixed_fusion,0.6012865750144197,0.8025624406830741,0.5693813262084071,1393,,
PI3KIC50,3,5,adaptive_fusion,0.6008778454937599,0.8018454465996134,0.5692648305210637,1393,0.2,0.574225000184837
PI3KIC50,3,6,imputer_only,0.5711708989243278,0.8642754360845971,0.6116255608941622,1393,,
PI3KIC50,3,6,ridge_only,0.5727442476152286,0.8580866218524872,0.6069320761687651,1393,,
PI3KIC50,3,6,fixed_fusion,0.5817148829163715,0.8511406729773098,0.601200655463634,1393,,
PI3KIC50,3,6,adaptive_fusion,0.5788111080610617,0.8528981876054874,0.6028226711304657,1393,0.2,0.5686463805310167
PI3KIC50,3,7,imputer_only,0.6016892482286224,0.8488023708682386,0.582560478768765,1393,,
PI3KIC50,3,7,ridge_only,0.6082763607511658,0.8351475904312796,0.5751644897752953,1393,,
PI3KIC50,3,7,fixed_fusion,0.6168636346777716,0.8290523294912591,0.5704885932826403,1393,,
PI3KIC50,3,7,adaptive_fusion,0.6148831528156208,0.8295904009475394,0.5714847980884381,1393,0.2,0.5458789310693032
PI3KIC50,3,8,imputer_only,0.6093769902549151,0.7933163419386345,0.5525520312069279,1392,,
PI3KIC50,3,8,ridge_only,0.6222385106515003,0.7734716984712926,0.5422269774998282,1392,,
PI3KIC50,3,8,fixed_fusion,0.6264967073566946,0.7715695271889722,0.5381003562611897,1392,,
PI3KIC50,3,8,adaptive_fusion,0.6268425436519709,0.7698353526654105,0.5376241511281248,1392,0.2,0.5640437141176056
PI3KIC50,3,9,imputer_only,0.5675399581076368,0.8118187679921081,0.5885386467492643,1392,,
PI3KIC50,3,9,ridge_only,0.5827254657096537,0.7880571368860807,0.5777711712534642,1392,,
PI3KIC50,3,9,fixed_fusion,0.5863049519882665,0.7876896125130451,0.5743775668413674,1392,,
PI3KIC50,3,9,adaptive_fusion,0.5855113508484224,0.7859925647715802,0.5757936380718114,1392,0.1,0.5704215109598627
PI3KIC50,3,10,imputer_only,0.5880475637130133,0.8076302878926119,0.5872673623863642,1392,,
PI3KIC50,3,10,ridge_only,0.6119247154045093,0.7759479148810128,0.5689849399017497,1392,,
PI3KIC50,3,10,fixed_fusion,0.6108774726245867,0.7791720272272145,0.5678881752668029,1392,,
PI3KIC50,3,10,adaptive_fusion,0.6145358252838433,0.7741340137021526,0.5659904476046433,1392,0.2,0.5649542421837234
PI3KIC50,4,1,imputer_only,0.5735347730232058,0.8637908976626728,0.5996755927454979,1393,,
PI3KIC50,4,1,ridge_only,0.5969581673061782,0.8310381994555578,0.5740027219564029,1393,,
PI3KIC50,4,1,fixed_fusion,0.5955407175510281,0.8351352407250253,0.575842645456289,1393,,
PI3KIC50,4,1,adaptive_fusion,0.5993639943031214,0.829657850103227,0.5714500501680195,1393,0.2,0.5793526446139511
PI3KIC50,4,2,imputer_only,0.6042654284856337,0.7794200758330556,0.5747177903766076,1393,,
PI3KIC50,4,2,ridge_only,0.6159474709263808,0.7655594748229025,0.5576178159841189,1393,,
PI3KIC50,4,2,fixed_fusion,0.6214166076962337,0.7602466120362876,0.5558895169670727,1393,,
PI3KIC50,4,2,adaptive_fusion,0.6209795574525199,0.7604758365894804,0.5542486819580039,1393,0.2,0.5548239681749427
PI3KIC50,4,3,imputer_only,0.6422331777000136,0.7503066453460772,0.5488020138878477,1393,,
PI3KIC50,4,3,ridge_only,0.6435266315374613,0.7455423709666378,0.5421670931533072,1393,,
PI3KIC50,4,3,fixed_fusion,0.6538497656998707,0.7364022845983094,0.536349430632263,1393,,
PI3KIC50,4,3,adaptive_fusion,0.6504147532136467,0.7391274360667568,0.5371745980920271,1393,0.2,0.5703920778314935
PI3KIC50,4,4,imputer_only,0.556102463141219,0.8499197288197001,0.594735151628963,1393,,
PI3KIC50,4,4,ridge_only,0.5861631543883237,0.8046931894293223,0.5707585699289666,1393,,
PI3KIC50,4,4,fixed_fusion,0.5829166341776367,0.8122253382096231,0.5719907039782127,1393,,
PI3KIC50,4,4,adaptive_fusion,0.5883550882016729,0.8039562921899873,0.5688527270137651,1393,0.2,0.5656144496593595
PI3KIC50,4,5,imputer_only,0.5913678805383826,0.8179248195633532,0.5743389914618495,1393,,
PI3KIC50,4,5,ridge_only,0.5873795761288322,0.818402932176076,0.5696189315278503,1393,,
PI3KIC50,4,5,fixed_fusion,0.5989778365268764,0.8091900359261096,0.5642563510917736,1393,,
PI3KIC50,4,5,adaptive_fusion,0.5913010530342164,0.8151366755449548,0.5672136478482315,1393,0.1,0.5640428158899501
PI3KIC50,4,6,imputer_only,0.554824666380738,0.8522217472713085,0.5845042999249823,1393,,
PI3KIC50,4,6,ridge_only,0.5795225623755467,0.8138684277987462,0.5623548738820557,1393,,
PI3KIC50,4,6,fixed_fusion,0.5782125969859283,0.8192682904805324,0.5631235405090362,1393,,
PI3KIC50,4,6,adaptive_fusion,0.5822201011641328,0.8126240123240178,0.560428497180435,1393,0.2,0.5687960386514126
PI3KIC50,4,7,imputer_only,0.5962956927529555,0.8499065552711305,0.5882424345658409,1393,,
PI3KIC50,4,7,ridge_only,0.6226234890208748,0.8145143593941971,0.5538602402664442,1393,,
PI3KIC50,4,7,fixed_fusion,0.6190007210923086,0.8203946854925797,0.5630752239271372,1393,,
PI3KIC50,4,7,adaptive_fusion,0.6238766227966085,0.8139518253168337,0.5546468947200458,1393,0.2,0.5570571055048295
PI3KIC50,4,8,imputer_only,0.6127238342798706,0.7673497187007635,0.5632031712349539,1392,,
PI3KIC50,4,8,ridge_only,0.620072134247308,0.7538311870556749,0.5550615805180826,1392,,
PI3KIC50,4,8,fixed_fusion,0.6275176152455356,0.7488970226501984,0.54959530096843,1392,,
PI3KIC50,4,8,adaptive_fusion,0.626034579397728,0.749031608734404,0.5506704253184371,1392,0.2,0.5754743538788814
PI3KIC50,4,9,imputer_only,0.6515790779406099,0.8088069890162497,0.5715410887361585,1392,,
PI3KIC50,4,9,ridge_only,0.6642486445126822,0.7962467946495526,0.5594016009239379,1392,,
PI3KIC50,4,9,fixed_fusion,0.6687587712462493,0.7916572516246437,0.5558828818135623,1392,,
PI3KIC50,4,9,adaptive_fusion,0.6698471433533563,0.7908653943375863,0.5547164878579334,1392,0.3,0.5599390906054832
PI3KIC50,4,10,imputer_only,0.6145613789212782,0.7880705731893293,0.5716132599087757,1392,,
PI3KIC50,4,10,ridge_only,0.6229135636034285,0.7787444040580064,0.5657791213717277,1392,,
PI3KIC50,4,10,fixed_fusion,0.6291246020497177,0.7726182660133627,0.5590147855422736,1392,,
PI3KIC50,4,10,adaptive_fusion,0.6258438944070985,0.7757915086815548,0.5628711166135527,1392,0.1,0.5507829783316602
PI3KIC50,5,1,imputer_only,0.5650672281420136,0.8193619280181453,0.5987509273815624,1393,,
PI3KIC50,5,1,ridge_only,0.5857858100139579,0.7888355643779389,0.5804313731591076,1393,,
PI3KIC50,5,1,fixed_fusion,0.5879513749001797,0.7898934769455342,0.5791533459476025,1393,,
PI3KIC50,5,1,adaptive_fusion,0.5902021032495027,0.7857730968971641,0.5770832764359869,1393,0.2,0.5786802994950999
PI3KIC50,5,2,imputer_only,0.5695499272577943,0.7546876209224915,0.5496435527043924,1393,,
PI3KIC50,5,2,ridge_only,0.5740656437729404,0.7415186441018836,0.550500204506594,1393,,
PI3KIC50,5,2,fixed_fusion,0.5836930824140909,0.7357941577729566,0.5414530346458233,1393,,
PI3KIC50,5,2,adaptive_fusion,0.5810605113407016,0.7362561324405731,0.5448002095835672,1393,0.2,0.5803846297270431
PI3KIC50,5,3,imputer_only,0.5855616316385286,0.8665974812967359,0.5968416814924397,1393,,
PI3KIC50,5,3,ridge_only,0.6017024613541909,0.8502707985658581,0.5822952188441863,1393,,
PI3KIC50,5,3,fixed_fusion,0.6041169920334992,0.8483617516320452,0.5809179671202407,1393,,
PI3KIC50,5,3,adaptive_fusion,0.6058456965323434,0.8466834189764066,0.5790071329134096,1393,0.3,0.5729976608384083
PI3KIC50,5,4,imputer_only,0.5754960513819761,0.849841187685075,0.5878296741244943,1393,,
PI3KIC50,5,4,ridge_only,0.5690118410199632,0.8482030424940579,0.5824497745066106,1393,,
PI3KIC50,5,4,fixed_fusion,0.5813266901449372,0.8392918736622252,0.5752695840038585,1393,,
PI3KIC50,5,4,adaptive_fusion,0.5762677598093933,0.842312636458227,0.5774602937798208,1393,0.2,0.5705501981855406
PI3KIC50,5,5,imputer_only,0.5947557479424622,0.878569102216825,0.6130238470088805,1393,,
PI3KIC50,5,5,ridge_only,0.6115014588096008,0.8505521893598775,0.5851549724355852,1393,,
PI3KIC50,5,5,fixed_fusion,0.6162720182981279,0.8485517912173636,0.5863069899888573,1393,,
PI3KIC50,5,5,adaptive_fusion,0.617304222369849,0.8458430040121718,0.5829908282218828,1393,0.2,0.5760174865681694
PI3KIC50,5,6,imputer_only,0.6179602030424522,0.799573157617995,0.5727274442509108,1393,,
PI3KIC50,5,6,ridge_only,0.6289035594988057,0.7832287771999624,0.5588192672678319,1393,,
PI3KIC50,5,6,fixed_fusion,0.63596275265181,0.7781108704878877,0.555170504541597,1393,,
PI3KIC50,5,6,adaptive_fusion,0.6351078156252069,0.777964536775113,0.5548451822637183,1393,0.2,0.5702588791474371
PI3KIC50,5,7,imputer_only,0.6327728038316407,0.7865630767537299,0.5675154257001962,1393,,
PI3KIC50,5,7,ridge_only,0.6542131406403733,0.7618189816018293,0.5493198508930434,1393,,
PI3KIC50,5,7,fixed_fusion,0.6570372171205101,0.759819618742452,0.5487309141959212,1393,,
PI3KIC50,5,7,adaptive_fusion,0.6590594008544699,0.7575113768145139,0.5468185096431747,1393,0.2,0.5625728766960961
PI3KIC50,5,8,imputer_only,0.5999067351376723,0.7975334397359317,0.5667781722711817,1392,,
PI3KIC50,5,8,ridge_only,0.61956867649583,0.7708850396971482,0.550983277773391,1392,,
PI3KIC50,5,8,fixed_fusion,0.6233477153045031,0.76932718980299,0.5472028119464126,1392,,
PI3KIC50,5,8,adaptive_fusion,0.6248473502800611,0.76662416846378,0.5468830194082727,1392,0.2,0.5616404778303827
