dataset,method,seed,drug_idx,drug,pcc,rmse,mae,n_test
PRISM19Q4_independent,imputer_only,9,12,osimertinib::BRD-K42805893-001-04-9,0.6595879506891293,0.09556861173429791,0.06728684870820296,95
PRISM19Q4_independent,imputer_only,9,13,atiprimod::BRD-K38527262-300-01-0,0.48150784107665945,0.05674611675548381,0.04765460973090314,94
PRISM19Q4_independent,imputer_only,9,14,LY2801653::BRD-K18961567-001-01-1,0.5370052524576635,0.10404388817958456,0.07221084579508355,94
PRISM19Q4_independent,imputer_only,9,15,tucatinib::BRD-K26026438-001-01-0,0.5709146880311908,0.11078167505279957,0.0826896549539363,94
PRISM19Q4_independent,imputer_only,9,16,canertinib::BRD-K50168500-001-07-9,0.5640313763753656,0.13691697105947956,0.09262921872891877,95
PRISM19Q4_independent,imputer_only,9,17,lenvatinib::BRD-K39974922-001-04-3,0.4239832739473306,0.08751908433504058,0.05879294555237953,94
PRISM19Q4_independent,imputer_only,9,18,pelitinib::BRD-K08799216-001-05-3,0.8102561277445686,0.08515828220154656,0.061734012867275034,95
PRISM19Q4_independent,imputer_only,9,19,XL-647::BRD-K03765900-001-01-9,0.7952795538630122,0.08605282913550666,0.06696621122512411,94
PRISM19Q4_independent,imputer_only,9,20,ribociclib::BRD-K36788280-001-01-2,0.40428837695421277,0.15047107992110134,0.1153694704959267,95
PRISM19Q4_independent,imputer_only,9,21,linifanib::BRD-K99749624-001-07-0,0.36563804096513924,0.14330211812322274,0.10855468663763493,94
PRISM19Q4_independent,imputer_only,9,22,tivozanib::BRD-K53414658-001-08-2,0.5850042473450933,0.09982272713116237,0.07400051266589064,94
PRISM19Q4_independent,imputer_only,9,23,axitinib::BRD-K29905972-001-06-3,0.6032634183697176,0.1282616199223801,0.0925831988136819,94
PRISM19Q4_independent,ridge_only,9,0,P276-00::BRD-K51791723-003-01-7,0.26702154146945695,0.0707961077076166,0.056148996478632876,95
PRISM19Q4_independent,ridge_only,9,1,abemaciclib::BRD-K33622447-066-01-9,0.46510840530312036,0.09427794458558468,0.06711361031783254,95
PRISM19Q4_independent,ridge_only,9,2,PHA-848125::BRD-K60997853-001-02-3,0.5390563453038179,0.08466606642724991,0.06848982792151602,95
PRISM19Q4_independent,ridge_only,9,3,foretinib::BRD-K03449891-001-08-6,0.47170836459286325,0.09291473961467499,0.06589907595985814,95
PRISM19Q4_independent,ridge_only,9,4,tivantinib::BRD-K33379087-001-07-5,0.3693226332653274,0.0673832841199426,0.04963159310190301,95
PRISM19Q4_independent,ridge_only,9,5,ponatinib::BRD-K44227013-001-06-4,0.43727692526490475,0.07667620055684375,0.06080045852255314,94
PRISM19Q4_independent,ridge_only,9,6,GSK2110183::BRD-K25412176-001-01-9,0.4842868826164568,0.12684367718192222,0.08826389084471033,94
PRISM19Q4_independent,ridge_only,9,7,ARRY-334543::BRD-K46386702-001-02-1,0.3640988703702747,0.12141162986728797,0.0604045384741844,94
PRISM19Q4_independent,ridge_only,9,8,GDC-0068::BRD-K71480163-001-01-4,0.34755164385876075,0.14659447005669876,0.11039240309532652,94
PRISM19Q4_independent,ridge_only,9,9,dacomitinib::BRD-K57169635-001-04-5,0.722003961270039,0.10052777145652954,0.07765806704125505,94
PRISM19Q4_independent,ridge_only,9,10,uprosertib::BRD-K38332599-001-01-3,0.46057989172132413,0.07656151436203898,0.05854824882872561,94
PRISM19Q4_independent,ridge_only,9,11,neratinib::BRD-K85606544-001-09-1,0.40614253437208647,0.11336106159073621,0.07813217538468381,94
PRISM19Q4_independent,ridge_only,9,12,osimertinib::BRD-K42805893-001-04-9,0.5937464292779981,0.10176613712669405,0.07030045641096015,95
PRISM19Q4_independent,ridge_only,9,13,atiprimod::BRD-K38527262-300-01-0,0.5919591932121535,0.05246015101339851,0.04270488277394721,94
PRISM19Q4_independent,ridge_only,9,14,LY2801653::BRD-K18961567-001-01-1,0.5009360642282263,0.10693787109522229,0.07447054665139381,94
PRISM19Q4_independent,ridge_only,9,15,tucatinib::BRD-K26026438-001-01-0,0.5273560488864102,0.11335811299141704,0.08540563951147363,94
PRISM19Q4_independent,ridge_only,9,16,canertinib::BRD-K50168500-001-07-9,0.5522001657700052,0.1381360079433712,0.09259204927243685,95
PRISM19Q4_independent,ridge_only,9,17,lenvatinib::BRD-K39974922-001-04-3,0.40074250641779374,0.0882563383081646,0.058952551572880846,94
PRISM19Q4_independent,ridge_only,9,18,pelitinib::BRD-K08799216-001-05-3,0.6796924420367689,0.10757062893300995,0.07434687112507067,95
PRISM19Q4_independent,ridge_only,9,19,XL-647::BRD-K03765900-001-01-9,0.7402825678298977,0.09833202643362011,0.07436981004603366,94
PRISM19Q4_independent,ridge_only,9,20,ribociclib::BRD-K36788280-001-01-2,0.4039532209723516,0.15136146558844898,0.11837458359567743,95
PRISM19Q4_independent,ridge_only,9,21,linifanib::BRD-K99749624-001-07-0,0.37427568221035606,0.13888795104981866,0.11122370083281334,94
PRISM19Q4_independent,ridge_only,9,22,tivozanib::BRD-K53414658-001-08-2,0.5391726482628584,0.10338530323358794,0.07363753242695585,94
PRISM19Q4_independent,ridge_only,9,23,axitinib::BRD-K29905972-001-06-3,0.594807800465046,0.13422650737178382,0.09526153162438819,94
PRISM19Q4_independent,mfmr_base,9,0,P276-00::BRD-K51791723-003-01-7,0.29221115569518286,0.07020105672937679,0.05568997859954834,95
PRISM19Q4_independent,mfmr_base,9,1,abemaciclib::BRD-K33622447-066-01-9,0.506972873032869,0.09193301313385613,0.06426666096637124,95
PRISM19Q4_independent,mfmr_base,9,2,PHA-848125::BRD-K60997853-001-02-3,0.587072749324121,0.08038051746711544,0.06576680478296781,95
PRISM19Q4_independent,mfmr_base,9,3,foretinib::BRD-K03449891-001-08-6,0.5105795049313813,0.09058502731977654,0.06274945045772352,95
PRISM19Q4_independent,mfmr_base,9,4,tivantinib::BRD-K33379087-001-07-5,0.424852946563009,0.06530260752657628,0.048587558144017266,95
PRISM19Q4_independent,mfmr_base,9,5,ponatinib::BRD-K44227013-001-06-4,0.49784345261046337,0.07369936081852589,0.05778271847582878,94
PRISM19Q4_independent,mfmr_base,9,6,GSK2110183::BRD-K25412176-001-01-9,0.5223896291015675,0.12360102970821313,0.08573015129312556,94
PRISM19Q4_independent,mfmr_base,9,7,ARRY-334543::BRD-K46386702-001-02-1,0.3657170098425224,0.1206664846717011,0.05985584284396882,94
PRISM19Q4_independent,mfmr_base,9,8,GDC-0068::BRD-K71480163-001-01-4,0.4268044592600971,0.14129869763672417,0.10590996196929445,94
PRISM19Q4_independent,mfmr_base,9,9,dacomitinib::BRD-K57169635-001-04-5,0.8150099457680271,0.08452923297873997,0.06413746228877534,94
PRISM19Q4_independent,mfmr_base,9,10,uprosertib::BRD-K38332599-001-01-3,0.48132153397839195,0.07745252652366591,0.05919478928789179,94
PRISM19Q4_independent,mfmr_base,9,11,neratinib::BRD-K85606544-001-09-1,0.4545610461230114,0.11019003050280575,0.07469033877900307,94
PRISM19Q4_independent,mfmr_base,9,12,osimertinib::BRD-K42805893-001-04-9,0.6499072924099584,0.09641624793957237,0.06725820397075853,95
PRISM19Q4_independent,mfmr_base,9,13,atiprimod::BRD-K38527262-300-01-0,0.5626443037254962,0.05417485274711419,0.04494924177514746,94
PRISM19Q4_independent,mfmr_base,9,14,LY2801653::BRD-K18961567-001-01-1,0.5322922014631661,0.10449099224820124,0.07233973069393888,94
PRISM19Q4_independent,mfmr_base,9,15,tucatinib::BRD-K26026438-001-01-0,0.5534597988679766,0.11186436007985824,0.08385627637518213,94
PRISM19Q4_independent,mfmr_base,9,16,canertinib::BRD-K50168500-001-07-9,0.5680096522239279,0.13625020776938565,0.09163199663162232,95
PRISM19Q4_independent,mfmr_base,9,17,lenvatinib::BRD-K39974922-001-04-3,0.4215767745853345,0.08763719742810867,0.05843553010453569,94
PRISM19Q4_independent,mfmr_base,9,18,pelitinib::BRD-K08799216-001-05-3,0.7728905954703778,0.0940504147404171,0.06665551662445068,95
PRISM19Q4_independent,mfmr_base,9,19,XL-647::BRD-K03765900-001-01-9,0.7982821177952567,0.08709730390941078,0.06686089615872566,94
PRISM19Q4_independent,mfmr_base,9,20,ribociclib::BRD-K36788280-001-01-2,0.41661484179100017,0.1496775241120526,0.1167359383482682,95
PRISM19Q4_independent,mfmr_base,9,21,linifanib::BRD-K99749624-001-07-0,0.37443176696540037,0.13987161488275116,0.10874524205288988,94
PRISM19Q4_independent,mfmr_base,9,22,tivozanib::BRD-K53414658-001-08-2,0.5770261187504255,0.0996513541830367,0.07130598324410459,94
PRISM19Q4_independent,mfmr_base,9,23,axitinib::BRD-K29905972-001-06-3,0.610725621030981,0.12956246822675996,0.09327721881105545,94
PRISM19Q4_independent,mfmr_mutation,9,0,P276-00::BRD-K51791723-003-01-7,0.2776929615438396,0.071600068239853,0.05678430168252242,95
PRISM19Q4_independent,mfmr_mutation,9,1,abemaciclib::BRD-K33622447-066-01-9,0.48506229284371216,0.09410821635297673,0.06734147511030499,95
PRISM19Q4_independent,mfmr_mutation,9,2,PHA-848125::BRD-K60997853-001-02-3,0.6020822874840477,0.0794765737875421,0.06538595368987636,95
PRISM19Q4_independent,mfmr_mutation,9,3,foretinib::BRD-K03449891-001-08-6,0.5447925061750105,0.08845334453921133,0.06224950991178814,95
PRISM19Q4_independent,mfmr_mutation,9,4,tivantinib::BRD-K33379087-001-07-5,0.40045167463171644,0.06643158755542358,0.05094360928786428,95
PRISM19Q4_independent,mfmr_mutation,9,5,ponatinib::BRD-K44227013-001-06-4,0.4790938347368186,0.07439632744836921,0.059270851789636814,94
PRISM19Q4_independent,mfmr_mutation,9,6,GSK2110183::BRD-K25412176-001-01-9,0.4913958458521375,0.1271738188752344,0.09109831870870387,94
PRISM19Q4_independent,mfmr_mutation,9,7,ARRY-334543::BRD-K46386702-001-02-1,0.37133359595752097,0.12061497573757274,0.06232339524208231,94
PRISM19Q4_independent,mfmr_mutation,9,8,GDC-0068::BRD-K71480163-001-01-4,0.4199271061538774,0.1451036681528078,0.10790035318821034,94
PRISM19Q4_independent,mfmr_mutation,9,9,dacomitinib::BRD-K57169635-001-04-5,0.805288476686573,0.08536042299395619,0.06628747918504349,94
PRISM19Q4_independent,mfmr_mutation,9,10,uprosertib::BRD-K38332599-001-01-3,0.5165326063583056,0.07617887358526593,0.05776804812411045,94
PRISM19Q4_independent,mfmr_mutation,9,11,neratinib::BRD-K85606544-001-09-1,0.3917692373448715,0.11466538320230744,0.07942150184448729,94
PRISM19Q4_independent,mfmr_mutation,9,12,osimertinib::BRD-K42805893-001-04-9,0.6507749359596249,0.09618742593277033,0.06688566678448728,95
PRISM19Q4_independent,mfmr_mutation,9,13,atiprimod::BRD-K38527262-300-01-0,0.543660872949522,0.05378603787995414,0.04274616533137383,94
PRISM19Q4_independent,mfmr_mutation,9,14,LY2801653::BRD-K18961567-001-01-1,0.5422464254007744,0.10300069178136433,0.07139894556491932,94
PRISM19Q4_independent,mfmr_mutation,9,15,tucatinib::BRD-K26026438-001-01-0,0.5512078418249179,0.11081608302948509,0.08359546800877185,94
PRISM19Q4_independent,mfmr_mutation,9,16,canertinib::BRD-K50168500-001-07-9,0.5611603896068512,0.13712304386951213,0.0907584177820306,95
PRISM19Q4_independent,mfmr_mutation,9,17,lenvatinib::BRD-K39974922-001-04-3,0.42025072345396874,0.08703612037805147,0.06098619927751257,94
PRISM19Q4_independent,mfmr_mutation,9,18,pelitinib::BRD-K08799216-001-05-3,0.7541822898583246,0.09560437230766056,0.0685482570999547,95
PRISM19Q4_independent,mfmr_mutation,9,19,XL-647::BRD-K03765900-001-01-9,0.7953018362385667,0.08632166716856379,0.06719488317662096,94
PRISM19Q4_independent,mfmr_mutation,9,20,ribociclib::BRD-K36788280-001-01-2,0.42052681410207554,0.14982400619892572,0.11426533146908409,95
PRISM19Q4_independent,mfmr_mutation,9,21,linifanib::BRD-K99749624-001-07-0,0.3173971215751913,0.14568170243282638,0.11311223151835989,94
PRISM19Q4_independent,mfmr_mutation,9,22,tivozanib::BRD-K53414658-001-08-2,0.5514672160231799,0.10207404082482649,0.07443638494674196,94
PRISM19Q4_independent,mfmr_mutation,9,23,axitinib::BRD-K29905972-001-06-3,0.5944412607246725,0.1300302551714549,0.09692713332937118,94
